Female,Male,25_45,Greater_than_45,Less_than_25,Divorced,Married,Separated,Significant_Other,Single,marital_status_Unknown,Widowed,age,priors_count,juv_offense,Black,White,is_recid,pred_0.2,pred_0.1,pred_0.05,pred_0.01,risk_0.2,risk_0.1,risk_0.05,risk_0.01
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,1.834702608491646,0,1.0,0.0,0,0.6214801346898747,0.4540338265502462,0.4183566437649645,0.3546032266707466,1,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.391210453708345,0.9945119420901253,1,1.0,0.0,1,0.5449266815296704,0.4464088721998756,0.3799746351760154,0.3517551870316421,1,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9839901644650938,-0.6858693907129163,0,1.0,0.0,0,0.3552908550646223,0.3381761971312216,0.320368625470763,0.3362909393026033,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.471811494384294,-0.4758217241125361,0,0.0,1.0,0,0.27233615798607935,0.3119277006189673,0.35082728361632787,0.3449637839479736,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1330802310947232,1.6246549418912657,0,1.0,0.0,1,0.520670883312731,0.424622968350763,0.4347694972915371,0.3563528841710702,1,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3871286785619013,-0.05572639091177574,0,1.0,0.0,0,0.2203156377183581,0.25998427397753976,0.3316247925611246,0.3388022681955917,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.391210453708345,-0.4758217241125361,0,0.0,1.0,1,0.3312283313052025,0.3246630743692732,0.32387590679627154,0.34111660221876555,0,0,0,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4758932695307377,0.36436894228898464,0,1.0,0.0,1,0.34528952283612935,0.3640229082685348,0.4142778549485762,0.35898479450667886,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7943489678051525,-0.6858693907129163,0,1.0,0.0,0,0.07510313060311671,0.1500309906798184,0.1793062299700502,0.3001586289946855,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0524791904187743,1.834702608491646,0,1.0,0.0,1,0.4794252589521367,0.3788741211481193,0.361284856709432,0.3377597712927863,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5605760853531304,0.36436894228898464,1,1.0,0.0,1,0.5003121126562954,0.4262109581676101,0.3779056196895039,0.3537260506705855,1,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5605760853531304,1.2045596086905055,0,1.0,0.0,1,0.5242367618994095,0.4093616575941728,0.3798839737047121,0.348152686399704,1,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7943489678051525,0.9945119420901253,0,1.0,0.0,0,0.33280658577907163,0.3257228088754636,0.26919220651744435,0.3213857574805074,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20156925704840373,-0.6858693907129163,0,1.0,0.0,0,0.24984974154150266,0.2863324792286232,0.27456302877513267,0.32913950959512756,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0524791904187743,-0.6858693907129163,0,0.0,1.0,0,0.1868787551130613,0.22977104853314298,0.26063612567496963,0.32546138416440645,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9839901644650938,-0.05572639091177574,1,1.0,0.0,1,0.482784216446599,0.4213845088722666,0.3547188799341404,0.34500530453992123,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.080784995009755,-0.05572639091177574,0,0.0,1.0,0,0.1624143249104198,0.25161968456618217,0.24128586880606084,0.31485636519528903,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8790317836275452,-0.26577405751215594,0,0.0,1.0,0,0.3575479006639564,0.3519947117082519,0.40616847344472967,0.357210097498346,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4758932695307377,-0.6858693907129163,0,1.0,0.0,0,0.32133903104148764,0.3201396053155607,0.3254511769065251,0.3423177690752552,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45561770451558176,-0.4758217241125361,0,0.0,1.0,0,0.2418853399827203,0.28239949176113593,0.261252585317958,0.3247135504248589,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0483974152723305,-0.6858693907129163,0,0.0,1.0,0,0.2990349045227459,0.3248080978520969,0.3806384266300728,0.3528893472660687,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.391210453708345,0.15432127568860443,1,1.0,0.0,0,0.3365761206034772,0.32421354593173074,0.3220415086300788,0.3411015129999991,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.471811494384294,2.884940941493547,0,1.0,0.0,1,0.5641939655736572,0.43306769167611664,0.44719850048104426,0.3505922131260859,1,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032203625403618374,-0.05572639091177574,0,1.0,0.0,0,0.3980537413518583,0.3785504970826338,0.34536895860568095,0.34654794736172073,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.153355796109879,-0.6858693907129163,0,1.0,0.0,0,0.37568235603974104,0.34719338670655403,0.33372441434796607,0.3395964811598783,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4758932695307377,-0.26577405751215594,0,0.0,1.0,0,0.36130667323015186,0.33811988718402824,0.33570125036809995,0.3432402254701396,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0524791904187743,-0.6858693907129163,0,1.0,0.0,0,0.2753804822140219,0.29875917018294273,0.2930622250194668,0.33405129298254443,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6411771260290793,-0.6858693907129163,0,0.0,1.0,0,0.20715976490310367,0.2686125122054174,0.339299477585682,0.3393894597751736,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8790317836275452,0.36436894228898464,0,1.0,0.0,0,0.42088743679119456,0.38033817075961496,0.42303035102296854,0.3586216080272516,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,-0.6858693907129163,0,0.0,1.0,1,0.3408120068582726,0.3289148782763591,0.33891318992855785,0.34565169954226826,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4758932695307377,-0.4758217241125361,0,0.0,1.0,0,0.3410404341525281,0.3290671751442067,0.3305561017028431,0.34277884881009135,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9839901644650938,-0.26577405751215594,0,1.0,0.0,1,0.2847822776269988,0.2796140662606381,0.2956989062277892,0.32857448324934174,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7299417169979158,-0.6858693907129163,0,0.0,1.0,0,0.2462652476088438,0.2593266578931194,0.31004623353600513,0.33856669880317486,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0524791904187743,0.9945119420901253,0,1.0,0.0,0,0.43640077055694293,0.371116965477927,0.3328611714957719,0.3377047721134341,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5726881000753985,-0.4758217241125361,0,0.0,1.0,0,0.0962325442390029,0.17689544328690254,0.2424743396257474,0.31343813973790846,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,2.4648456082927863,1,1.0,0.0,1,0.6811291738608767,0.5124610782581228,0.41147365269910996,0.3533402668168324,1,1,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.22184482206355965,-0.6858693907129163,0,1.0,0.0,0,0.20061212276991805,0.23693251353687264,0.2725001811428234,0.32871319812884975,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,-0.6858693907129163,0,0.0,1.0,0,0.3024681539914335,0.3114897833735076,0.31227130659133173,0.3389993359356962,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.22184482206355965,-0.6858693907129163,0,1.0,0.0,0,0.25693428070298396,0.2802998364947225,0.31280696664395863,0.3355725972303817,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.153355796109879,-0.6858693907129163,0,1.0,0.0,0,0.37568235603974104,0.34719338670655403,0.33372441434796607,0.3395964811598783,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,2.884940941493547,1,1.0,0.0,1,0.7526485100535112,0.5526460560200581,0.45259912964416,0.36106482244439003,1,1,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.13716200624116698,-0.4758217241125361,0,0.0,1.0,0,0.2656172593108293,0.28449594457582994,0.31126465704771744,0.3343830650793014,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.153355796109879,-0.26577405751215594,0,1.0,0.0,0,0.4182436297782631,0.3658754053088488,0.3441021330534329,0.3405154011452613,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,-0.05572639091177574,1,1.0,0.0,0,0.4888122740555322,0.4209867975584415,0.38847359351446814,0.35786700405304317,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3709348886931891,-0.4758217241125361,0,0.0,1.0,0,0.21741142349314715,0.2606933072722775,0.27362957232165824,0.32459157127353583,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4758932695307377,0.9945119420901253,0,1.0,0.0,1,0.49102237783274555,0.3947605641678544,0.3673629454802935,0.34601468257717527,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,2.4648456082927863,0,1.0,0.0,1,0.6625725755188198,0.47445998904109987,0.4204974283672147,0.35263014237999296,1,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6249833361603672,-0.6858693907129163,0,0.0,1.0,0,0.1837394209432401,0.24705481168062962,0.2528510243694289,0.32498257338768266,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.153355796109879,-0.6858693907129163,0,0.0,1.0,0,0.37568235603974104,0.34719338670655403,0.33372441434796607,0.3395964811598783,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2862520728707964,-0.6858693907129163,0,1.0,0.0,0,0.24169896653882333,0.2822597069330461,0.26856044760102765,0.3275104445243758,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032203625403618374,0.9945119420901253,0,0.0,1.0,0,0.4256171315908684,0.3664574713304693,0.32615708907469365,0.3360545497529948,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7943489678051525,1.6246549418912657,0,1.0,0.0,0,0.2826095081295378,0.2765147862913495,0.25136411734288616,0.31429064389625344,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,0.36436894228898464,1,1.0,0.0,1,0.5113035886430337,0.431113211728308,0.38506554483998084,0.35541659757924776,1,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11688644122601105,-0.26577405751215594,0,1.0,0.0,1,0.29369350121735355,0.3075069536242958,0.290094141886761,0.33167972735486695,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8993073486427011,-0.6858693907129163,0,1.0,0.0,1,0.24181337456598434,0.25964013039204586,0.27998607105474294,0.3260464451960901,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.742053731720184,-0.6858693907129163,0,0.0,1.0,0,0.11821430249218078,0.22859066373768802,0.3052265972462308,0.3224220726000075,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3709348886931891,-0.05572639091177574,0,1.0,0.0,1,0.284862226309124,0.3034067691005565,0.2763175596964351,0.3272362717368727,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,-0.4758217241125361,0,1.0,0.0,0,0.27176345422909604,0.27116273310492806,0.3216068136519393,0.34068265566348455,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45561770451558176,0.9945119420901253,0,0.0,1.0,1,0.37294014833364286,0.3435468287182196,0.2937284757482007,0.3278639222032967,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20156925704840373,0.15432127568860443,0,1.0,0.0,1,0.3222264831997368,0.320740520347978,0.29339523979123683,0.3309503005255236,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6249833361603672,0.9945119420901253,0,1.0,0.0,1,0.2477779725210558,0.26038815451032626,0.249713359567766,0.31615397141682916,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5564943102066866,-0.4758217241125361,0,1.0,0.0,0,0.26370969545082823,0.3076478047179262,0.34394790469273506,0.3432964763849879,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7299417169979158,0.9945119420901253,0,1.0,0.0,1,0.5239832008229044,0.4091948636713106,0.3887639387718488,0.3510465188600234,1,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,-0.6858693907129163,0,0.0,1.0,0,0.3408120068582726,0.3289148782763591,0.33891318992855785,0.34565169954226826,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9839901644650938,-0.4758217241125361,0,1.0,0.0,0,0.3759208266321413,0.34734976639904275,0.32543228902349935,0.33674805775898675,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,-0.4758217241125361,0,0.0,1.0,1,0.2227805494010112,0.24808883899769424,0.28323550060978414,0.330798371645093,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7299417169979158,0.15432127568860443,0,0.0,1.0,1,0.43540087057947335,0.3704731453255499,0.3669895788892503,0.3491831588583247,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3871286785619013,-0.26577405751215594,0,0.0,1.0,1,0.29946126720308125,0.3251107666065771,0.3631081981784767,0.34709874068479724,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.742053731720184,-0.6858693907129163,0,0.0,1.0,0,0.15041242970971164,0.24377459001812624,0.25091397601625565,0.3199274046250671,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,1.4146072752908856,0,1.0,0.0,0,0.5572381142925452,0.42412435958921024,0.3925669471371178,0.3502968247729984,1,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7299417169979158,-0.4758217241125361,0,0.0,1.0,0,0.22933218849389758,0.24258805275022421,0.3221509862148849,0.3372475828185784,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.725859941851472,-0.05572639091177574,0,1.0,0.0,1,0.28154815505727554,0.3165383688893531,0.3407128416896249,0.340892873546025,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5605760853531304,-0.6858693907129163,0,0.0,1.0,0,0.331003174867864,0.32451182992076805,0.33214790160919727,0.34398281310694284,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.22184482206355965,-0.4758217241125361,0,1.0,0.0,0,0.3120437256032183,0.3159478315003806,0.3107304438583237,0.33780383246012996,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3871286785619013,-0.6858693907129163,0,0.0,1.0,0,0.17788845088624486,0.23717689900896008,0.3164082868164671,0.3374277256388211,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5605760853531304,2.044750275092026,0,1.0,0.0,1,0.5672058348336496,0.41738765325783994,0.40985619031840015,0.3482084925289754,1,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0686729802874864,-0.6858693907129163,0,1.0,0.0,1,0.3654262799602283,0.34267059388830856,0.32701146782887236,0.33794173163188546,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7299417169979158,-0.26577405751215594,0,1.0,0.0,1,0.2614510723526499,0.28166431989155827,0.3172556605270064,0.3383597067582323,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,-0.4758217241125361,1,1.0,0.0,0,0.30713230772876315,0.31075448768755043,0.3267652956035687,0.34471099868552957,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.22184482206355965,0.36436894228898464,0,1.0,0.0,0,0.39299821706739213,0.35215859698130164,0.3309117786024135,0.33963815817988996,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11688644122601105,1.6246549418912657,0,1.0,0.0,1,0.48079991239901315,0.39048078370774797,0.3348163016294522,0.33577679567283486,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6452589011755231,0.15432127568860443,0,1.0,0.0,0,0.4246233242532936,0.36581703250666525,0.359969010432447,0.34750627687647057,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5403005203379745,-0.4758217241125361,0,0.0,1.0,1,0.23391336761816528,0.2783608420154004,0.25543853621401963,0.32309584118810686,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8993073486427011,1.834702608491646,1,1.0,0.0,0,0.6654796753813091,0.5073493950526919,0.3964545266052288,0.3475040981902425,1,1,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8993073486427011,-0.4758217241125361,0,1.0,0.0,0,0.25849616257909525,0.2675445114174248,0.28467881468140094,0.3264964885926164,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.233956836785828,1.6246549418912657,0,1.0,0.0,0,0.3801465533730789,0.3626131046802932,0.3414351011515168,0.33464245956294836,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13716200624116698,-0.6858693907129163,0,0.0,1.0,0,0.2842413369612107,0.302969521392461,0.29938828841664644,0.3356966519422859,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0483974152723305,1.4146072752908856,1,1.0,0.0,0,0.573909789882762,0.47692636389556525,0.4573545807842673,0.3651150030097443,1,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4758932695307377,-0.05572639091177574,0,0.0,1.0,0,0.27216603082420004,0.2714355091602876,0.30545448128752606,0.3349886606888433,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0524791904187743,1.6246549418912657,0,0.0,1.0,0,0.5027772426316831,0.40004960901040304,0.3484655780155527,0.33907986568199133,1,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,4.985417607497348,1,1.0,0.0,0,0.8613480463666253,0.6314710920403392,0.4800233488578549,0.3589738711091023,1,1,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8790317836275452,-0.6858693907129163,0,0.0,1.0,0,0.31778916959600045,0.3336485366674371,0.39504631787618405,0.356270463499804,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.153355796109879,-0.05572639091177574,1,0.0,1.0,1,0.504764068600166,0.43117491981641026,0.36872975597494273,0.3483515458612977,1,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5605760853531304,3.5150839412946873,0,1.0,0.0,1,0.7456651953627754,0.5203263662475651,0.44145137211288427,0.3532809225594166,1,1,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30652763788595233,0.5744166088893649,0,0.0,1.0,0,0.42512015227005356,0.3661371927738299,0.3428637444970119,0.34175735144016334,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3709348886931891,-0.6858693907129163,0,0.0,1.0,0,0.15573793783635362,0.21253910585693872,0.23247452946299757,0.31740551445766807,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0645912051410424,-0.6858693907129163,0,0.0,1.0,1,0.20107628593057741,0.2744895534459529,0.29922691594985107,0.3329198643643913,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45561770451558176,0.9945119420901253,0,1.0,0.0,1,0.37294014833364286,0.3435468287182196,0.2937284757482007,0.3278639222032967,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0686729802874864,-0.4758217241125361,1,0.0,1.0,0,0.3305338339228775,0.32411752566940244,0.3150868484010531,0.3370112067792779,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.153355796109879,-0.4758217241125361,1,1.0,0.0,1,0.46036562881017445,0.4113213875015887,0.35801471365183657,0.3474226194361226,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,-0.26577405751215594,0,0.0,1.0,1,0.40280217368377585,0.3562638581872565,0.36328616200354574,0.3499317532356612,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,-0.4758217241125361,0,1.0,0.0,0,0.27176345422909604,0.27116273310492806,0.3216068136519393,0.34068265566348455,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0483974152723305,-0.05572639091177574,0,1.0,0.0,1,0.3577814568719905,0.3521520873866984,0.3971492669039343,0.3542931949264812,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.153355796109879,0.36436894228898464,0,1.0,0.0,1,0.4842311898198427,0.3946558521193319,0.3599491882506165,0.34189603125294915,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4758932695307377,-0.4758217241125361,0,1.0,0.0,1,0.3410404341525281,0.3290671751442067,0.3305561017028431,0.34277884881009135,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45561770451558176,0.15432127568860443,0,0.0,1.0,1,0.2941154436131466,0.30780085000924534,0.2748831961855788,0.32606178842651856,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3709348886931891,-0.6858693907129163,0,0.0,1.0,0,0.233731242857196,0.27822228120617376,0.2626415852976928,0.3258855256723596,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.391210453708345,0.5744166088893649,0,0.0,1.0,0,0.43590075541093665,0.3707949980135625,0.34973299863658863,0.34342109295712164,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.391210453708345,-0.6858693907129163,0,1.0,0.0,1,0.2150877646018323,0.24424640485067659,0.28469633551856705,0.3319815118704066,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032203625403618374,-0.6858693907129163,0,1.0,0.0,0,0.3361558261571184,0.35026495542221303,0.32983302058230063,0.34515838441572894,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8146245328203084,-0.6858693907129163,0,0.0,1.0,0,0.36083761222881683,0.33781116944928496,0.3526409401717497,0.34900086976237615,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.153355796109879,-0.6858693907129163,0,0.0,1.0,1,0.2668150070559871,0.2713488435366254,0.29870020577678413,0.3309348402180095,0,0,0,0
